_id,polarity,perspective_score,owner,repo,num_reference,text,num_url,stanford_polite,subjectivity,num_emoji,num_mention,nltk_score,toxicity
godot/godotengine/28739/490260242,0.16666666666666666,0.042064786,godotengine,godot,0,"Can confirm on Windows 10 build 17134, with Godot 3.2-dev df18c8c &lt;details&gt;&lt;summary&gt;Backtrace for breakpoint 1&lt;/summary&gt; &lt;p&gt;  [0] __chkstk (d\agent\_work\1\s\src\vctools\crt\vcstartup\src\misc\amd64\chkstk.asm109) [1] PacketPeerput_var (c\users\user\repositories\godot\core\io\packet_peer.cpp103) [2] ScriptDebuggerRemote_put_variable (c\users\user\repositories\godot\core\script_debugger_remote.cpp118) [3] ScriptDebuggerRemotedebug (c\users\user\repositories\godot\core\script_debugger_remote.cpp241) [4] GDScriptLanguagedebug_break (c\users\user\repositories\godot\modules\gdscript\gdscript_editor.cpp237) [5] GDScriptFunctioncall (c\users\user\repositories\godot\modules\gdscript\gdscript_function.cpp1519) [6] GDScriptInstancecall (c\users\user\repositories\godot\modules\gdscript\gdscript.cpp1181) [7] Objectcall (c\users\user\repositories\godot\core\object.cpp921) [8] Variantcall_ptr (c\users\user\repositories\godot\core\variant_call.cpp1068) [9] GDScriptFunctioncall (c\users\user\repositories\godot\modules\gdscript\gdscript_function.cpp1075) [10] GDScriptInstance_ml_call_reversed (c\users\user\repositories\godot\modules\gdscript\gdscript.cpp1206) [11] GDScriptInstancecall_multilevel_reversed (c\users\user\repositories\godot\modules\gdscript\gdscript.cpp1215) [12] Node_notification (c\users\user\repositories\godot\scene\main\node.cpp148) [13] CanvasItem_notificationv (c\users\user\repositories\godot\scene\2d\canvas_item.h166) [14] Objectnotification (c\users\user\repositories\godot\core\object.cpp954) [15] Node_propagate_ready (c\users\user\repositories\godot\scene\main\node.cpp193) [16] Node_propagate_ready (c\users\user\repositories\godot\scene\main\node.cpp182) [17] Node_set_tree (c\users\user\repositories\godot\scene\main\node.cpp2561) [18] SceneTreeinit (c\users\user\repositories\godot\scene\main\scene_tree.cpp456) [19] OS_Windowsrun (c\users\user\repositories\godot\platform\windows\os_windows.cpp2831) [20] widechar_main (c\users\user\repositories\godot\platform\windows\godot_windows.cpp151) [21] _main (c\users\user\repositories\godot\platform\windows\godot_windows.cpp175) [22] main (c\users\user\repositories\godot\platform\windows\godot_windows.cpp185) [23] __scrt_common_main_seh (d\agent\_work\1\s\src\vctools\crt\vcstartup\src\startup\exe_common.inl288) [24] BaseThreadInitThunk -- END OF BACKTRACE -- &lt;/p&gt; &lt;/details&gt;&lt;details&gt;&lt;summary&gt;Backtrace for breakpoint 2&lt;/summary&gt; &lt;p&gt;  [0] __chkstk (d\agent\_work\1\s\src\vctools\crt\vcstartup\src\misc\amd64\chkstk.asm109) [1] __chkstk (d\agent\_work\1\s\src\vctools\crt\vcstartup\src\misc\amd64\chkstk.asm109) [2] PacketPeerput_var (c\users\user\repositories\godot\core\io\packet_peer.cpp103) [3] ScriptDebuggerRemote_put_variable (c\users\user\repositories\godot\core\script_debugger_remote.cpp118) [4] ScriptDebuggerRemotedebug (c\users\user\repositories\godot\core\script_debugger_remote.cpp241) [5] GDScriptLanguagedebug_break (c\users\user\repositories\godot\modules\gdscript\gdscript_editor.cpp237) [6] GDScriptFunctioncall (c\users\user\repositories\godot\modules\gdscript\gdscript_function.cpp1519) [7] GDScriptInstancecall (c\users\user\repositories\godot\modules\gdscript\gdscript.cpp1181) [8] Objectcall (c\users\user\repositories\godot\core\object.cpp921) [9] Variantcall_ptr (c\users\user\repositories\godot\core\variant_call.cpp1068) [10] GDScriptFunctioncall (c\users\user\repositories\godot\modules\gdscript\gdscript_function.cpp1075) [11] GDScriptInstance_ml_call_reversed (c\users\user\repositories\godot\modules\gdscript\gdscript.cpp1206) [12] GDScriptInstancecall_multilevel_reversed (c\users\user\repositories\godot\modules\gdscript\gdscript.cpp1215) [13] Node_notification (c\users\user\repositories\godot\scene\main\node.cpp148) [14] CanvasItem_notificationv (c\users\user\repositories\godot\scene\2d\canvas_item.h166) [15] Objectnotification (c\users\user\repositories\godot\core\object.cpp954) [16] Node_propagate_ready (c\users\user\repositories\godot\scene\main\node.cpp193) [17] Node_propagate_ready (c\users\user\repositories\godot\scene\main\node.cpp182) [18] Node_set_tree (c\users\user\repositories\godot\scene\main\node.cpp2561) [19] SceneTreeinit (c\users\user\repositories\godot\scene\main\scene_tree.cpp456) [20] OS_Windowsrun (c\users\user\repositories\godot\platform\windows\os_windows.cpp2831) [21] widechar_main (c\users\user\repositories\godot\platform\windows\godot_windows.cpp151) [22] _main (c\users\user\repositories\godot\platform\windows\godot_windows.cpp175) [23] main (c\users\user\repositories\godot\platform\windows\godot_windows.cpp185) [24] __scrt_common_main_seh (d\agent\_work\1\s\src\vctools\crt\vcstartup\src\startup\exe_common.inl288) [25] BaseThreadInitThunk -- END OF BACKTRACE -- &lt;/p&gt; &lt;/details&gt;",0,0.416678998124755,0.3333333333333333,0,0,0,n
grunt/gruntjs/1646/340559541,-0.125,0.09447857,gruntjs,grunt,0,Grunt build fails with the following message This does not happen on AWS or Local machine. But only in an LXD Container. Any clue? ,0,0.3582313570549966,0.35,0,0,-0.4215,n
grunt/gruntjs/1646/404601213,-0.34375,0.08208973,gruntjs,grunt,0,I'm not familiar with lxd containers sorry. ,0,0.4510455689305443,0.75,0,0,-0.0772,n
grunt/gruntjs/1646/404741230,0,0.029999029,gruntjs,grunt,0,"@friend So ""It wont work in LXD Container"" is the answer? ",0,0.3638938076067189,0,0,1,0,n
grunt/gruntjs/1646/404885579,0.31233766233766236,0.071860224,gruntjs,grunt,0,"@friend Yes that is the answer. Issues are reserved for issues with Grunt. This is not a support channel. Some times I do volunteer my free time to answer support questions, if I am familiar with them. You are free to volunteer your time researching your issue and if you discover it actually is because of an issue in Grunt, then reopen this issue or open a new one. Or move your stack to gulp, it's your stack, not mine. Here is a link  Good luck! ",1,0.2018220154688061,0.5363636363636364,0,1,0.8996,n
grunt/gruntjs/1646/404888454,0,0.054881252,gruntjs,grunt,1,"Also the problem is in the  plugin, not in core. Per ",0,0.465140846513122,0,0,0,-0.4019,n
grunt/gruntjs/1646/405621328,-0.06666666666666667,0.14533582,gruntjs,grunt,0,"@friend  ""issues are related to grunt ?"" what did  I post about? ""GRUNT"" in LXD Container.  And what do you mean by ""This is not a support channel"" . I never asked you to do my homework. And whatever I said is an Issue as mentioned by @friend , its the problem with concurrent. And fortunately fixed it. Next if ""YOU"" are not familiar, please be quiet and ignore the question. Let some knowledgeable person answer the queries. ",0,0.06631206576698735,0.3534722222222222,0,2,-0.8307,y
habitat/habitat-sh/3853/267342810,0,0.1465469,habitat-sh,habitat,0," Signed-off-by Travis Elliott Davis edavis@friend.io ",0,0.439007418522547,0,0,1,0,n
habitat/habitat-sh/3853/338356662,0.375,0.026804095,habitat-sh,habitat,0,"Thanks for the pull request! Here is what will happen next  Your PR will be reviewed by the maintainers If everything looks good, one of them will  it, and your PR will be merged.  Thank you for contributing! ",0,0.7024773304070029,0.26666666666666666,0,0,0.8353,n
harvey/tschwecke/9/17473403,0,0.041149195,tschwecke,harvey,0,Added a reporter to output an HTML report. ,0,0.439007418522547,0,0,0,0,n
hearlstone/manuel-delverme/5/349206049,0.2,0.070756786,manuel-delverme,hearlstone,0,just use a card instead of the whole game-state to autoencode ,0,0.40169506865849497,0.4,0,0,0,n
helm/helm/5439/420124208,0,0.6154319,helm,helm,0," Why is helm such trash?  What are some alternatives to helm?   ",0,0.3683115661957242,0.5,0,0,0,y
helm/helm/5439/472113134,0.25,0.081613585,helm,helm,0," Where's your open source repo contribution doing better?  ",0,0.4171860792022923,0.5,0,0,0.4404,n
helm/helm/5439/472113971,0.5,0.08350733,helm,helm,0," Where are your PR's contributing to making the helm better?  ",0,0.48058935002441105,0.5,0,0,0.4404,n
helm/helm/5439/472114798,0.5,0.7143426,helm,helm,1,"The more you focus your mind on trash, the more garbage your mind becomes. ",0,0.48917403853262653,0.5,0,0,0,n
helm/helm/5439/472119487,0,0.1848656,helm,helm,0,I'm locking the conversation it is violating the Code of Conduct for inappropriate/unprofessional conduct. ,0,0.5218207856986495,0,0,0,-0.5423,n
hockeyapp/shuhongwu/22840/214359736,0.35,0.042922597,shuhongwu,hockeyapp,0,"Version 7.1.0 (3117) | com.sina.weibo Reason No reason found. Full stack trace includes libsystem_malloc.dylib, libobjc.A.dylib, ???, libdyld.dylib, CoreFoundation, Foundation, UIAccessibility, libdispatch.dylib, libsystem_pthread.dylib. Link to HockeyApp  ",1,0.2757758246234366,0.55,0,0,-0.4098,n
hockeyapp/shuhongwu/25780/217415738,0.35,0.042626575,shuhongwu,hockeyapp,0,"Version 7.3.0 (3873) | com.sina.weibo Stacktrace &lt;pre&gt;-;main;main.m;36&lt;/pre&gt;Reason No reason found. Full stack trace includes CoreText, CoreFoundation, libdispatch.dylib, UIFoundation, Foundation, UIKit, FrontBoardServices, GraphicsServices, libdyld.dylib. Link to HockeyApp  ",1,0.439007418522547,0.55,0,0,-0.296,n
homebrew-bundle/Homebrew/308/276835188,0,0.06405868,Homebrew,homebrew-bundle,1,Trying to perform  and getting the following error Independently running  correctly outputs installed MAS apps. ,0,0.439007418522547,0.1125,0,0,-0.4019,n
homebrew-bundle/Homebrew/308/347019518,-0.6,0.088484645,Homebrew,homebrew-bundle,0,I can't reproduce this locally I'm afraid. Try . ,0,0.4719918645652511,0.9,0,0,0,n
homebrew-bundle/Homebrew/308/347020631,0.08857142857142859,0.059660252,Homebrew,homebrew-bundle,0,"Aww snap. Yea that fixed it. It looks like it was the High Sierra installer causing the issue as it doesn't have an ID. After updating mas it now correctly lists the installer (just minus an ID). Actually, this might be a different issue. Look at the line it adds to the Brewfile in this case 595191960 CopyClip (1.9)  Install macOS High Sierra (13105) 803453959 Slack (2.9.0) ♠ ",0,0.6697393657590366,0.42571428571428577,0,0,0.3612,n
homebrew-bundle/Homebrew/308/347027607,0,0.03412018,Homebrew,homebrew-bundle,0,@friend Ok. Would you consider submitting a PR to address that case? ,0,0.5960442022417841,0,0,1,0.296,n
homebrew-bundle/Homebrew/308/350565933,-0.13888888888888887,0.11610718,Homebrew,homebrew-bundle,0,"Decided not to bother because A) the OSX installers aren't typically something you'd want to keep around B) am unable to find anything else that recreates this issue. Either way, thanks for the response @friend! ",0,0.6681065839230862,0.39999999999999997,0,1,0.6734,n
homebrew-bundle/Homebrew/308/351001164,0.3,0.05548472,Homebrew,homebrew-bundle,0,"@friend Cool, thanks for letting us know! ",0,0.5736289679211106,0.42500000000000004,0,1,0.6696,n
homebrew-cask/Homebrew/43171/291614799,0,0.059560936,Homebrew,homebrew-cask,0,After making all changes to the cask  [x]  is error-free. [x]  left no offenses. [x] The commit message includes the cask’s name and version.  ,0,0.4395374757775356,0,0,0,-0.3612,n
hoodie-app-tracker/hoodiehq/113/257552045,0,0.08240769,hoodiehq,hoodie-app-tracker,0,Any way to restart these builds? ,0,0.4669021009339968,0,0,0,0,n
hoodie-app-tracker/hoodiehq/113/257634804,0.05714285714285714,0.07410876,hoodiehq,hoodie-app-tracker,0,"the travis fail is a known issue  you test it locally, and if it does, let’s merge it in. But for the future, you should see a ""restart job"" on the top right here, if you are signed in ",2,0.4408081303737574,0.29214285714285715,0,0,-0.4019,n
hoodie-app-tracker/hoodiehq/113/261708376,-0.1125,0.023144752,hoodiehq,hoodie-app-tracker,0,"Wow, I'm sorry it took this long to get to. Tested locally, it works! Merging. ",0,0.5121169728266778,0.6,0,0,0.5848,n
hyperbox/hyperbox/10/182559582,-0.3,0.0700513,hyperbox,hyperbox,0,"Hi, seems that I can't activate 3D acceleration but I can do it on virtualbox.... seems to at least. it's with the intel chipset but the correct drivers of intel are installed and virtualbox works with intel for 3D acceleration so.... ",0,0.6455779167644746,0.4,0,0,0,n
hyperbox/hyperbox/10/253308475,0.009615384615384616,0.06761469,hyperbox,hyperbox,0,"Couple a question to make sure we fully understand your issue  By ""can't activate"", which one do you mean  The setting is not saved You get an error while trying to create/edit a VM config with 3D acceleration You cannot start a VM which has 3D acceleration enabled   And by ""I can do it on VirtualBox"", which do you mean  Using the GUI, I can start the exact same machine with the same configuration Using the GUI, I can start another machine with the same configuration Using VBoxManage, I can start the same machine with the same configuration in GUI mode Using VBoxManage, I can start another machine with the same configuration in GUI mode Using VBoxManage, I can start the same machine with the same configuration in Headless mode Using VBoxManage, I can start another machine with the same configuration in Headless mode    ",0,0.23913131087443837,0.2799145299145299,0,0,-0.4082,n
hyperbox/hyperbox/10/253327007,-0.12395833333333334,0.05654609,hyperbox,hyperbox,0,"Yeah sorry I should have been more careful in my post but i was a bit in a rush. So sorry about that. so when I try to activate the settings and then save the configuration of the VM it tells me failed. If I try to create a virtual machine in virtualbox with the GUI, it accept the settings without complaining. I don't have tested yet with VBoxManage but I can try tomorrow if you want. And if you  do a little google search you will see that virtualbox should accept intel graphic chipset and if it does not it is considered as a bug. execpt on mint which is not compatible apparently. Maybe other systems too? anyway my host is a ubuntu 16.04.1 server with xfce4 interface on it. I wanted to activate on windows guest as win7 . but with other guests it doesn't seem to activate itself either.  I can try to diagnose further if you want tomorrow. but if you have some leads, I'm all ears open. ",0,0.6458127856833453,0.5666666666666667,0,0,0.9106,n
hyperbox/hyperbox/10/253327454,0.0625,0.0491521,hyperbox,hyperbox,0,"After saving the configuration, you should have a related task in the hyperbox client window at the bottom. Can you double click on that task and let me know the exact error message displayed there? it's the last text field in the window. ",0,0.4791906673824535,0.17916666666666667,0,0,-0.4019,n
